sample_idx,ground_truth,gt_label,h1_0,h1_1,h1_2,h1_3,h1_4,h1_5,h1_6,h1_7,h1_8,h1_9,h1_10,h1_11,h1_12,h1_13,h1_14,h1_15,h1_16,h1_17,h1_18,h1_19,h1_20,h1_21,h1_22,h1_23,h1_24,h1_25,h1_26,h1_27,h1_28,h1_29,h1_30,h1_31,h2_0,h2_1,h2_2,h2_3,h2_4,h2_5,h2_6,h2_7,h2_8,h2_9,h2_10,h2_11,h2_12,h2_13,h2_14,h2_15
938,2,C,0.000000,0.000000,249.242538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,318.828461,0.000000,0.000000,0.000000,0.000000,74.165588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.204327,0.000000,130.600769,0.000000,115.177673,0.000000,135.434326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.610975,0.000000,0.000000,0.000000,0.000000,42.705589,0.000000,0.000000,0.000000,0.000000
939,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.310997,0.000000,82.683235,0.000000,259.616180,0.000000,334.741821,159.498596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.651909,0.000000,0.000000,0.000000,0.000000,82.758553,0.000000,0.000000,0.000000,0.000000,0.000000
940,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,138.657059,0.000000,59.853218,0.000000,259.416809,0.000000,318.663727,129.973389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.010214,0.000000,0.000000,0.000000,0.000000,80.004051,0.000000,0.000000,0.000000,0.000000,0.000000
941,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.049622,413.852173,0.000000,0.000000,0.000000,228.370636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.670326,0.000000,34.742382,0.000000,112.855629,0.000000,76.105705,0.000000,0.000000,0.000000,0.000000,84.064163,122.309692,0.000000,22.116695,0.000000,76.217857,14.826044,18.639961,0.000000,0.000000,0.000000,117.667488,21.939161,0.000000,0.000000,134.461014
942,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.418224,196.357452,0.000000,0.000000,0.000000,121.775543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.520638,0.000000,105.611504,0.000000,164.150909,0.000000,180.464981,47.805840,0.000000,48.763489,0.000000,0.000000,56.651253,0.000000,18.118366,0.000000,39.218746,0.000000,0.000000,0.000000,0.000000,0.000000,56.344795,0.000000,0.000000,0.000000,51.453575
943,4,E,0.000000,0.000000,228.951981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.818127,81.417419,0.000000,0.000000,0.000000,46.007496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.516747,0.000000,155.682098,0.000000,22.307924,0.000000,157.931717,0.000000,0.000000,123.009567,0.000000,0.000000,44.456261,0.000000,0.000000,0.000000,23.605349,0.000000,0.000000,0.000000,0.000000,0.000000,41.010727,0.000000,0.000000,0.000000,12.167588
944,1,B,0.000000,0.000000,307.024475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.161095,54.787926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.207245,0.000000,260.690186,0.000000,0.000000,0.000000,247.008469,0.000000,0.000000,19.341532,0.000000,0.000000,5.224629,0.000000,0.000000,0.000000,68.910408,0.000000,0.000000,0.000000,0.000000,0.000000,30.557758,0.000000,0.000000,0.000000,0.000000
945,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,169.880737,0.000000,106.068710,0.000000,267.866333,0.000000,271.323669,75.237953,0.000000,25.996473,0.000000,0.000000,0.000000,0.000000,21.553307,0.000000,28.302376,0.000000,0.000000,0.000000,0.000000,74.264961,0.000000,0.000000,0.000000,0.000000,0.000000
946,1,B,0.000000,0.000000,214.638794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.817116,41.518627,0.000000,0.000000,0.000000,52.107548,0.000000,0.000000,43.352772,0.000000,0.000000,0.000000,78.600113,0.000000,122.676910,0.000000,73.803391,0.000000,146.222290,0.000000,0.000000,92.845146,0.000000,0.000000,11.047665,0.000000,0.000000,0.000000,10.690850,0.000000,0.000000,0.000000,0.000000,0.000000,25.495216,0.000000,0.000000,0.000000,0.000000
947,1,B,0.000000,0.000000,267.377167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.449524,9.689745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,185.372452,0.000000,277.061188,0.000000,0.000000,0.000000,312.227264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.974365,1.248701,0.000000,0.000000,0.000000,0.000000,16.977509,0.000000,0.000000,0.000000,0.000000
948,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.808517,0.000000,56.213322,0.000000,295.352112,0.000000,330.742676,203.091248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.833734,0.000000,0.000000,0.000000,0.000000,90.793587,0.000000,0.000000,0.000000,0.000000,0.000000
949,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.969925,257.320526,0.000000,0.000000,0.000000,103.340523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.764946,0.000000,82.579651,0.000000,26.287148,0.000000,149.282318,0.000000,0.000000,0.000000,0.000000,32.309555,70.054504,0.000000,12.468494,0.000000,64.670059,21.690191,17.272242,0.000000,0.000000,0.000000,61.659847,0.000000,0.000000,0.000000,88.008591
950,1,B,0.000000,0.000000,248.267334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.993017,10.459890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,172.729156,0.000000,250.972565,0.000000,0.000000,0.000000,289.278381,0.000000,0.000000,5.999612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.115028,0.000000,0.000000,0.000000,0.000000,0.000000,13.977308,0.000000,0.000000,0.000000,0.000000
951,1,B,0.000000,0.000000,218.510208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.935028,0.000000,0.000000,0.000000,218.550720,0.000000,258.570923,0.000000,5.828904,0.000000,342.550537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.340553,0.000000,0.000000,0.000000,0.000000,11.570243,0.000000,0.000000,0.000000,0.000000,0.000000
952,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,264.924896,0.000000,0.000000,0.000000,176.095276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,97.732094,0.000000,0.000000,0.000000,30.008120,0.000000,173.034943,0.000000,0.000000,43.874336,0.000000,32.363190,91.595108,0.000000,0.000000,0.000000,57.295067,0.000000,22.861727,0.000000,0.000000,0.000000,71.315422,0.000000,1.001445,0.000000,90.938538
953,1,B,0.000000,0.000000,143.545898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.223976,0.000000,0.000000,0.000000,59.583912,0.000000,0.000000,99.794334,0.000000,0.000000,0.000000,95.490463,0.000000,98.954399,0.000000,85.167175,0.000000,131.059830,0.000000,0.000000,121.391251,0.000000,0.000000,16.165003,0.000000,0.000000,0.000000,17.186522,0.000000,0.000000,0.000000,0.000000,0.000000,16.754896,0.000000,0.000000,0.000000,0.000000
954,0,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,140.437805,308.978394,0.000000,0.000000,0.000000,328.907379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,252.025787,0.000000,0.000000,0.000000,0.000000,73.393402,0.000000,71.407242,112.665848,0.000000,31.235081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.320770,88.012146,0.000000,0.000000,87.096947
955,1,B,0.000000,0.000000,258.998993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,254.412964,0.000000,338.002350,0.000000,0.000000,0.000000,388.267090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.927521,1.295971,0.000000,0.000000,0.000000,0.000000,13.277205,0.000000,0.000000,0.000000,0.000000
956,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.823406,152.641541,0.000000,0.000000,0.000000,80.824944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,218.556732,0.000000,169.543091,0.000000,83.489670,0.000000,122.581512,0.000000,0.000000,0.000000,0.000000,0.000000,35.054966,0.000000,21.021950,0.000000,84.121506,12.236231,0.000000,0.000000,0.000000,0.000000,53.626438,0.000000,0.000000,0.000000,48.508617
957,0,A,0.000000,0.000000,230.919250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,155.611816,30.510550,0.000000,0.000000,0.000000,72.955521,0.000000,0.000000,35.067787,0.000000,0.000000,0.000000,76.195435,0.000000,131.334808,0.000000,24.731401,0.000000,130.590195,0.000000,0.000000,41.090439,0.000000,0.000000,2.638288,0.000000,0.000000,0.000000,17.103226,0.000000,0.000000,0.000000,0.000000,0.000000,35.458046,0.000000,0.000000,0.000000,0.000000
958,0,A,0.000000,0.000000,206.978012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.329155,41.389046,0.000000,0.000000,0.000000,23.022236,0.000000,0.000000,15.701105,0.000000,0.000000,0.000000,103.037720,0.000000,131.895340,0.000000,86.276863,0.000000,174.561356,0.000000,0.000000,114.525398,0.000000,0.000000,20.275469,0.000000,0.000000,0.000000,17.423216,0.000000,0.000000,0.000000,0.000000,0.000000,20.616369,0.000000,0.000000,0.000000,0.000000
959,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.279686,274.030151,0.000000,0.000000,0.000000,140.804184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,139.363831,0.000000,90.164597,0.000000,0.000000,0.000000,111.130920,0.000000,0.000000,61.279659,0.000000,52.690674,91.691345,0.000000,9.428534,0.000000,62.628750,15.463367,0.000000,0.000000,0.000000,0.000000,88.466339,0.000000,6.113149,0.000000,102.120300
960,1,B,0.000000,0.000000,258.532166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.645714,20.223858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.487457,0.000000,223.751587,0.000000,13.825777,0.000000,254.927551,0.000000,0.000000,31.943037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.159527,0.000000,0.000000,0.000000,0.000000,0.000000,20.973139,0.000000,0.000000,0.000000,0.000000
961,1,B,0.000000,0.000000,260.977753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,194.254227,3.295995,0.000000,0.000000,0.000000,68.368324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.557274,0.000000,159.866043,0.000000,0.000000,0.000000,148.293564,0.000000,0.000000,5.644229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.657990,3.303865,0.000000,0.000000,0.000000,0.000000,38.791809,0.000000,0.000000,0.000000,0.000000
962,1,B,0.000000,0.000000,230.465179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.456856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.584663,0.000000,0.000000,0.000000,128.126953,0.000000,190.535431,0.000000,68.447411,0.000000,214.508774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.684841,0.000000,0.000000,0.000000,0.000000,0.000000,10.440737,0.000000,0.000000,0.000000,0.000000
963,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.822899,219.736298,0.000000,0.000000,0.000000,58.370049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.324089,0.000000,153.463547,0.000000,134.407578,106.954338,0.000000,1.557512,0.000000,0.000000,49.369827,0.000000,15.951372,0.000000,26.941555,0.000000,0.000000,0.000000,0.000000,0.000000,48.533070,0.000000,0.000000,0.000000,55.646187
964,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.786202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,199.943176,0.000000,155.807220,0.000000,197.536087,0.000000,239.055527,129.980148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.826183,0.000000,0.000000,0.000000,0.000000,64.717857,2.692798,0.000000,0.000000,0.000000,0.000000
965,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.975983,0.000000,37.044281,0.000000,303.419037,0.000000,299.859863,188.255264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.272888,0.000000,0.000000,0.000000,0.000000,0.000000
966,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,277.369995,0.000000,0.000000,0.000000,198.578476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.203419,0.000000,14.441193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.722336,0.000000,67.045097,117.116608,0.000000,0.000000,0.000000,32.255768,0.000000,0.000000,0.000000,0.000000,0.000000,92.301483,23.181023,25.494150,0.000000,101.065056
967,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,215.081619,184.598633,0.000000,0.000000,0.000000,31.321211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.539394,0.000000,172.848007,0.000000,0.000000,0.000000,201.733627,0.000000,0.000000,0.000000,0.000000,18.010181,32.679504,0.000000,22.363527,0.000000,61.298244,55.908360,0.000000,0.000000,0.000000,0.000000,50.945362,0.000000,0.000000,0.000000,69.991501
968,0,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.954120,344.184692,0.000000,0.000000,0.000000,291.535858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.521423,0.000000,0.000000,101.699326,0.000000,101.091919,0.000000,36.602127,131.897919,0.000000,16.948648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.496269,107.561897,0.000000,0.000000,86.960686
969,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.458118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,138.945541,0.000000,89.038315,0.000000,198.840164,0.000000,299.030273,58.949318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.022675,0.000000,42.639198,0.000000,0.000000,0.000000,0.000000,53.749012,0.000000,0.000000,0.000000,0.000000,0.000000
970,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.615459,16.174309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.975029,0.000000,22.317419,0.000000,205.008682,0.000000,263.347473,45.849762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.403714,0.000000,9.905313,0.000000,0.000000,0.000000,0.000000,51.509365,0.000000,0.000000,0.000000,0.000000,0.000000
971,0,A,0.000000,0.000000,222.443878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.038864,40.191120,0.000000,0.000000,0.000000,65.957390,0.000000,0.000000,49.963711,0.000000,0.000000,0.000000,83.973442,0.000000,127.759041,0.000000,32.094048,0.000000,130.618530,0.000000,0.000000,55.585541,0.000000,0.000000,3.798504,0.000000,0.000000,0.000000,17.993568,0.000000,0.000000,0.000000,0.000000,0.000000,31.663790,0.000000,0.000000,0.000000,0.000000
972,1,B,0.000000,0.000000,266.295685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.030334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,244.208481,0.000000,319.097870,0.000000,0.000000,0.000000,375.763641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.596725,0.000000,0.000000,0.000000,0.000000,0.000000,13.401241,0.000000,0.000000,0.000000,0.000000
973,2,C,0.000000,0.000000,223.121094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,140.758316,0.000000,0.000000,0.000000,0.000000,52.803989,0.000000,0.000000,77.935555,0.000000,0.000000,0.000000,61.964561,0.000000,129.573517,0.000000,45.722713,0.000000,135.206741,0.000000,0.000000,37.148705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.102509,0.000000,0.000000,0.000000,0.000000,0.000000,15.981150,0.000000,0.000000,0.000000,0.000000
974,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.292191,176.431641,0.000000,0.000000,0.000000,248.259109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.451523,0.000000,142.452209,0.000000,0.000000,0.000000,175.776047,0.000000,0.000000,69.813484,0.000000,19.871508,77.956108,0.000000,0.000000,0.000000,54.340996,0.000000,0.000000,0.000000,0.000000,0.000000,90.869484,0.000000,21.472500,0.000000,71.821297
975,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,125.677612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,164.508865,0.000000,93.949310,0.000000,119.573738,0.000000,287.083221,83.888763,0.000000,0.000000,0.000000,0.000000,14.833799,0.000000,1.160924,0.000000,63.180611,0.000000,0.000000,0.000000,0.000000,18.183130,11.203519,0.000000,0.000000,0.000000,26.227400
976,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,97.270905,205.884735,0.000000,0.000000,0.000000,94.395363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.173729,0.000000,138.578552,0.000000,82.054749,0.000000,113.401192,12.660514,0.000000,30.190870,0.000000,18.373907,56.770252,0.000000,24.674898,0.000000,47.970661,0.000000,0.000000,0.000000,0.000000,0.000000,62.587132,0.000000,0.000000,0.000000,66.507088
977,1,B,0.000000,0.000000,245.783188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.866171,11.288860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171.883102,0.000000,253.026245,0.000000,0.000000,0.000000,290.843994,0.000000,0.000000,4.924428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.941689,0.000000,0.000000,0.000000,0.000000,0.000000,13.832093,0.000000,0.000000,0.000000,0.000000
978,1,B,0.000000,0.000000,239.167984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.675632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.315142,0.000000,0.000000,0.000000,232.424622,0.000000,296.669525,0.000000,0.000000,0.000000,367.906525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.571442,0.000000,0.000000,0.000000,0.000000,0.000000,10.381672,0.000000,0.000000,0.000000,0.000000
979,1,B,0.000000,0.000000,254.573654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.058826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.969875,0.000000,0.000000,0.000000,188.189438,0.000000,257.655029,0.000000,0.000000,0.000000,313.463379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.818619,0.000000,0.000000,0.000000,0.000000,0.000000,5.160061,0.000000,0.000000,0.000000,0.000000
980,0,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171.087387,0.000000,0.000000,0.000000,98.873543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.217316,0.000000,0.000000,0.000000,241.485825,0.000000,166.770844,306.354797,0.000000,73.903885,0.000000,0.000000,61.110916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.328453,37.581661,0.000000,0.000000,20.799726
981,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.491465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.366730,0.000000,72.931206,0.000000,282.861481,0.000000,312.575378,59.016167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.918795,0.000000,12.459620,0.000000,0.000000,0.000000,0.000000,75.983513,0.000000,0.000000,0.000000,0.000000,0.000000
982,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,123.030815,0.000000,75.579994,0.000000,269.630829,0.000000,327.399994,172.506378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.401250,0.000000,0.000000,0.000000,0.000000,84.532211,0.000000,0.000000,0.000000,0.000000,0.000000
